,review_text,date
1384," возвращение абхазию 25 лет-огромное разочарование получилось гудаута супругой небыли четверть века.супруга уроженка абхазии.до92 года бывали каждый год.и август 16 года едем!!!!! снять жилье интернет не получилось,как услышат,что нам нужно трое суток отказ 10 дней можно,но поскольку живем не далеко (пять часов паровозе)можем позволить съездить раза.вообщем поезда вышло человека остальные вышли гаграх.на вокзале встретила женщина предложила жилье,кода пришли,расположились,пошли море,наступило первое разочарование канализация каждой улице стекаются речку вонючку(их три) пришли пляж купались море судя запаху канализационной яме.про разруху говорить не буду мужики местные сидят кафешках,и ждут воссоединения россией русские восстановят.цены??? арбузы-80,помидоры-80,минералка местная 0,5-25р.жилье-нас разместили комнате стояли шесть кроватей,правда не заняты.первую ночь просидел скамейке дворе спать не давали стаи голодных комаров страшная духота.утром спросил хозяйки фумигатор,сказала привозите собой.посуды не хватает,туалет проживало 16 человек плюс плюс хозяйская семья.в общем двое суток решили съехать,хозяйка сказала платите трое суток свободны мое возмущение ответила-мы меньше пять суток жилье не сдаем. пришел муж двое взрослых сыновей.хотите уехать живыми здоровыми платите.вот умеют уговаривать.кто хочет попробовать экстрим адрес гудаута ардзинба 33 ", 23 августа 2016
1385," отдых абхазии июле 2016 года 11 июля 29 июля 2016 год свой отдых летний сезон начали планировать,в январе 2016 года.по рекомендации знакомой,решили ехать дикарями абхазию,сначала думали лететь новосибирска сочи самолете,но цены феврале стоили 100000 семью,было принято решение брать билеты поезд 45 дней,так сделали откупив четырехместное купе плацкартном вагоне.дорога столицы сибири заняла трех суток.ехали вагоне зашторившись простынями посторонних глаз,получилось вроде отдельное купе,но плацкартном вагоне.семья наша состояла 4 человек,муж,жена двое детей,дочка 20 лет сынок 5 годиков.и прибыли город адлер,отдельно хочется рассказать вокзал.это чудо 5 этажей,таких вокзалов нет москве,все продуманно мелочей зона безопасности зона отдыха различные бутики сувенирами,а особенно понравился 4 этаже спуск морю,хочешь пешком лестнице,а хочешь лифте купаешься водах черного моря,здорово!ну ладно,продолжу свой рассказ дальше.в абхазию гагр решили ехать специальной электричке,ходит 2 раза сутки,в 7:40 утра днем 14:20,билет стоит 250 рублей,зато нет проблем перехода пограничного контроля.в веселом пассажиры багажомом выходят вагона,за минут 20 проходят российскую границу садясь свои места,едут дальше.абхазские пограничники проверяют документы пути следования.и 10 утра прибыли вокзал города гагры,не успев выйти вагона,местные жители нам стали предлогать свои услуги виде такси места назначения жилья.естественно цены завышали,такси предлагали 200 300 руб,но гаграх самое дорогое такси городу 150,а большенстве случаев 100 рублей уехать.мы сели обычный автобус доехали остановки континент 20 руб человека.жили девятиэтажном доме 7 этаже одной комнат 5-ти комнатной квартиры адресу абаагаза 55/1.за жилье платили 1000 рублей сутки,решили пока остановиться 10 дней.хозяева милейшие люди,хозяйка светлана муж ремзик четверо детей 6 21 года.до моря 3 минуты пешком,так рядом нашим домом центральный рынок,аквапарк.питались столовой номер 2(всем советую,самая дешовая гаграх порции приличные).к примеру супы -65 руб,котлеты 45 руб,салаты 30 руб,компот 20 руб,кусочек хлеба 2 рубля.у обед семью 4-ех человек,выходило 320 480 рублей,иногда ужин брали курицу гриль 250 руб штука.на рынке действительно июле дорого,огурцы 70 руб кг,помидоры 100 руб,персики 80 100 руб,бананы 100 руб,киви 200 руб,яблоки 50 100 руб,картошка 40 руб.вот изобилии дешего, это местное вино чача,прежде купить тебе сначала дадут продегустировать минимум сортов 10,а решаешь покупать нет.мы каждый день дегустировали местные вина день проходил ура ,причем местная чача гаграх очень крепкая 50 70 градусов.купались загорали каждый день,благо погода стояла отличная,температура воздуха +28 +36,температура воды +26.ездили пицунду маршрутке (70)руб,там вода море прогревается +28,были экскурсиях, озере рица,на форелевом хозяйстве.пожив квартире 10 дней,мы решили 5 дней переехать частный сектор улице кабардинская,там жилье нам вышло дешевле четверых 900 рублей сутки,правда моря минут 10 было.что хотелось сказать гаграх?природа воздух изумительные,море чистое,но пляжи каменистые,без специальной обуви,в море сложно заходить выходить него.воду гаграх жилых домах часто отключают,света нет 4 7 утра.вся наша семья не стала исключением переболели кишечной инфекцией,воду кипятить не брать бутилированную 5 литров 70 рублей.всего 15 дней пребывания гаграх ушло семью 50000 руб,это проживание питание экскурсии сувениры и.т.д.на обратном пути решили 4 дня остановится сочи,сняли комнату рядом ж/д вокзалом адлер 2000 руб сутки.в основном квартиру приходили,что б переночевать,а целыми днями ездили общественном транспорте электричке ласточка олимпийскому сочи,за 4 дня пребывание сочи ушло 30000 руб.подводим итог,за 25 дней отпуска расходы:поезд туда обратно - 45000,2 недели гаграх 50000руб 4 дня сочи 30000,итого семью 4 человек ушло 125000 отдыха море. ", 22 августа 2016
1386," не ездите сами другим скажите чему не прикасается человек - природа, море горы, абхазии прекрасно. связано людьми коммутацией местным населением - отвратительно. все, ссср успели загадить, нового не построили строить не желают. причина - вековая лень надежда, приедут русские построят заново. отдыхающие глазах местного населения - недоумки деньгами просто овцы, которых нужно быстро успеть остричь, пока не поняли попали не разбежались. россия признала республику продолжает содержать? никакие законы не помогут, приезжий. решается уровне брат-сват. никто не заниматься вами вашей машиной случае криминала. дай бог, успеете добежать канадской границы. не пишу города, отели, кафешки. везде одинаково. грязь, мухи, отключение воды света, обдираловка отсутствие сдачи. приятные исключения, общую картину хаоса всеобщего пофигизма это не влияет. состояние абхазского общества такое: чего-то ждут, сами делать не хотят не будут. знают, море, горы пляжи никуда не денутся. остальное лампочки. пока россия не прекратит содержать республику никаких изменений не ждите. хуже. огромную работу провели наши железнодорожники. полностью обновлены тоннели путь. пущен поезд москва-сухуми. дальше дело не пошло. вся прелесть путешествия заканчивается адлере. посмотрите вокзал гагре. это что-то наподобие дома павлова сталинграде. везде. отговорки войну не имеют собой никаких оснований. это элементарная лень. сталин 10 лет страну вывел руин космическую державу, абхазии 20 лет не построено, ссср отслужило разваливается. лично ближайшие 5-7 лет вопрос приезде абхазию отдых не стоит. думайте сами. ", 21 августа 2016
1387," самый отвратительный отдых((( моря запах канализации, т.к. канализацию туда повсюду сливают. видимо, жестокая кишечная инфекция отдыхающих поголовно, течение семи дней, утихает, снова, вплоть дома. такое разруха поняла абхазии: каждом городе разрушенный вокзал (наберите интернете фото, напр., вокзал сухими - столице), кругом заброшенные здания выбитыми окнами, вечные стройки, заржавевшие строительные краны, навсегда застывшие чертовы колеса (ассоциация чернобылем). всюду неухоженность. цены высокие 800 р. человека номер душем, туалетом кондиционером. каком тв холодильнике речи нет. холодильник плита общие где-то номеров десять. грязно.продукты не дешевые. рынке, чем-то интересуешься не берешь, могут нагрубить.и уехать не могли, т.к. я, ребенок страдали ротовируса. плюсов: дешевое вино интересные места, увидеть достаточно экскурсии россии.очень разочаровались, испорченный отпуск! никому не советую! ", 20 августа 2016
1388," неожиданно... отдыхали августе 2016 года. ехали рекомендации знакомых пицунду п.рыбзавод.встретили обещали, насторожило чересчур радостная хозяйка.приехали дому,в котором нам предстояло отдыхать, моря метров 800 всё гору. номер грязный,условия ужасные, свет выключается каждый день, постоянно перепады напряжения, продукты портятся. сказали хозяйке, зовут анна, стала возмущаться, мол работает убираться некогда. решили съехать оттуда, приехал мужчина спросил не так.на ответ, грязь везде портятся продукты ответил,а хозяйка должна убирать гостями!!!!в общем рыбаков это армянская деревня,где родственники, туристов не уважают, делают хотят. уехали оттуда этим вечером, хотели уехать сочи, отдых испорчен... самой пицунде, сдают жилье, напротив церкви подошли женщине, зовут тетя надя, договорились благодаря этому отдых прошёл хорошо. дома чисто, аккуратно, нет притворной радости. отличаются люди друг друга. среди армян хорошие, нам такие не встретились... хотите отдохнуть человечески не верьте тому скажут. ждут ваших денег будете жить, никого не волнует ", 20 августа 2016
1389," страна, которую не вернусь первый абхазии 2007 году. потрясающая природа, приветливые жители, вкусная безопасная местная кухня, доступные цены. осталась природа, изрядно портят впечатление просто огромные горы зловонного мусора. приехали гагру машине 11 августа компанией 4 человек. сняли 2 комнаты частной гостинице. гостиница новая, пока её обустраивают. мелочи виде отсутствия сушилок белья, чайника, туалетной бумаги мыла не сильно расстроили, ежедневные перебои водой электричеством несколько часов перебор. возвращаешься пляжа обед, не можешь искупаться (нет холодной воды), включить кондиционер, охладиться. номер частной гостиницы весьма не дешев. попытки найти приличный магазин столовую не увенчались успехом. да, много, очень много, покупать хлеб, который не упакован которым летают насекомые, опасно. столовых антисанитария: грязно все, начиная подносов приборов заканчивая полом. улицы завалены мусором, практически нет урн. да, кто-то скажет, чисто не убирают, не мусорят, туристы добавляют грязи. масштабы поразили. фоне этого, оказалось, бушует эпидемия кишечных инфекций. опасные турцию египет нам каждый день говорят каждому каналу, почему молчат абхазию не понятно. конечно, теракты взрывы стоят разных ступенях кишечными инфекциями, концу второго дня пребывания слегла температурой, рвотой, диареей ломотой всем теле не казалось. течение следующих суток заболели остальные трое нашей компании. причем такие не одни, кого спросишь, переболели болеют, числе местные. отлежавшись, забрали деньги оставшиеся дни уехали ольгинку. отдохнуть нормально не удалось, сказывались последствия болезни. вернулись домой 17-го, нахожусь больничном. итог: разочарование испорченного отдыха, потраченные деньги время, подорванное здоровье, никаких природных красот те нас, туда приехал впервые, увидеть не смог (скорее не увидят, желания возвращаться туда нет). ах, плюс : минус 4 кг фоне обезвоживания неусвоения пищи.p.s. возможно кто-то читающих, прочитав отзыв, подумает, эта история тех, покупает ест всякую фигню пляже, вообще чачи меньше пить, не болеть. раньше думала. ", 20 августа 2016
1390," отдых гаграх последний абхазии 4 года назад, жили пицунде, природа море прекрасны. но, подросли детки решили съездить ними. выбрали гагры - недалеко границы менее какой-то сервис.купили билеты самолёт, нашли жильё интернет, забронировали помчались морю. прохождение границы вылилось ругань местными большой стресс всех. процедуры ушло часа полтора. далее отдых наш омрачался всё больше. третий день всей семьёй слегли кишечной инфекцией. сплошная антисанитария кругом, жара, большая влажность, обеды местных забегаловках результат - закрутило животы. женой проболели около суток: рвота, жидкий стул температура. дети слегли неделю. старший болел дня три, младший сих пор не отойти поездки - понос полная апатия, лежит кровати не встает.цены абхазии такими, своего напитки местная выпечка. остальное привезено россии, поэтому дорого.если хотите отдохнуть там, совет - езжайте дальше гагры детей. сэкономите нервы, деньги. ", 19 августа 2016
1391," абхазия. страна, которой нет. абхазии отдыхали 1 13 августа. сразу скажу, природа потрясающая. зеленые горы, пальмы, цветущие деревья, просто райское местечко, первый взгляд. дня провели гаграх, остальные десять новом афоне. жилье искали сами месте. стоимость начинается 500 рублей человека. удобства прочая цивилизация остались россии. цены еду зашкаливают. практически продукты 90% привезены россии. примерные цены: молоко кубанское 75-80 рублей литр, йогурты 50 рублей, вода 0,5 л 50 рублей, вода 1,5 л 80 рублей, мороженое краснодарское 40-60 рублей. овощи фрукты россии турции. местного инжир (150 рублей кг), да яблоки (50-80 рублей кг). цены овощи фрукты: помидоры 100-150 рублей, огурцы 80 рублей, кабачки 50 рублей, морковь 50 рублей, персики 180 рублей, виноград 180 рублей. петербурге дешевле раза точно. живут местные не представляю. кругом сплошная разруха, никому нечего не надо, хотя войны прошло 20 лет. народ ленивый, 80 % мужчин таксуют играют карты, остальные 20% заняты кафе прочих заведениях. питейных заведениях цены аховые. двоих покушать выходит минимум 800 рублей, каждом кафе 10% обслуживание включены счет. обслуживания такового нет, хамоватые официанты лениво стоящие стойкой протягивающие меню - это все, способны. гаграх ели столовой тихий дон, претензий нет. вкусно недорого. афоне посетили 3 кафешки-ресторана: 4 сезона, веранда, чудный дворик. начнем лучшего. веранда, неплохой ресторан (но нашей ginza звезды), официанты русские, вполне вкусно кормят, средний счет 1200 рублей двоих ужин. кафе 4 сезона, съедобно раз, официантов не дождаться, средний счет 1100 рублей двоих ужин. чудный дворик, кошмарное заведение котором оставили 1000 рублей просто так. нам принесли, не съедобно. резиновый шашлык, приготовленный неизвестно когда, пюре, размешанное водой, мандариновый сок, состоящий 10% сока, остальное вода сахаром, сгоревшие хлам овощи гриле. посещения псевдо-кафешки ходили веранду. абхазии не любят туристов, поставлено поток, каждый турист должен это понимать. 4 день нашего отпуска слегла кишечной инфекцией, сих пор не восстановилась. прошло 2 недели. это огромный минус, болеют практически все. планируете путешествовать абхазии, готовьтесь тратам. съездить озеро рица гагр – 1000 рублей человека (из других городов 1500 рублей). новоафонские пещеры – 500 рублей человека, водопады 250 рублей. везде ходили пешком, связи избежали не мало трат. общее впечатление стране удовлетворительное. взять да снести прибрежную зону отстроить новую набережную отелями типу турции египта, шикарно. эта страна требует огромных финансовых вливаний. нет никому никакого дела, числе жителям. ", 18 августа 2016
1392," объективно плохой отзыв первый надеюсь последний отдыхали стране хамства, воровства, антисанитарии, стране души не побоюсь слова абхазия.начало приемлемым, приехали новый афон русской бабушке, готовы ко всему, оказалось субтропический климат августе месяце это просто постоянное пребывание парилке. нам не подошел климат, да бог ним. неделю случилось бедствие сухуми нам приплыло горы мусора, деревья,и тд. фото смотрите. пришлось уехать. приехали лидзава, разгар сезона, народу тьма, море красивое , сосновый бор, дача шеварнадзе, фсб наше зона отдыха. места не найдешь. поэтому согласились первое свободное место назадзе 38 а. заселились.пошли туалет, полный унитаз вокруг красиво (проблема канализацией) толчок палаточников пять комнат. пошел душ, мама родная, стоит волосатая, мыльная вода не колено, ярко выражено). управляющей, та криками, сами свиньи, это надоело, пошла убирать. тихо понимаю, 3 детьми ловить не чего.еще готовить не предусмотрено, питайтесь нашей столовой. не ели, не скажу.тут стемнело началось самое интересное, управляющая, сестра хозяина стала требовать немедленную оплату 5 суток вперед. заявил, сутки, не устраивают условия. не долгих разговоров хозяйка перешла крик подтянулись мужики (3).хозян стал орать, размахивать руками дышать лицо одновременно.кричал, прям сейчас, ночью 3 детьми убирался вон. хозяйка стала орать него, вроде угомонился(поддатый хозяин)прыгнул машину свитой уехал.в общем ультиматум поставили 3 суток оплата 2 комнаты (6600) уходим прям сейчас. детьми не решился идти улицу ночью, заплатил сквозь скрежет зубов.жить не возможно, вся эта семейка косились нас, бормоча местном наречии.я нашел место улице агрба 7 бабушка тина, прекрасная пожилая женщина, луч света царстве. хозяйке объявил, уходим, сказала компенсаций не ждите. пришло желающих снять жилье, половина ушла, хозяйка решилась таки вернуть сутки 2200 условии, съедем час, согласился. сумок было, вызвал такси.приехал минивэн, стали грузится.выскочила столовой какая-то работница, что-то сказала водиле отказался везти, назад выгрузилсяя недоумением. спросил водилу дело?он сказал не повезу уехал.пошел искать машину, нашел , вещи вынес пределы сего хозяйства благополучно переехал.все события сопровождались хорошей погодой красивым морем. поехали рицу. приехали пицунду туристами. стоим 10 мин, 15, 20, 25 нет туристов. бусик кондея, пожилых людей тяжело,да вообще семеро одного не ждут. туристы трапезничают видите телефон не поднимают. общем стали возмущаться мы.водила заявил, кому не нравится уходите, деньги верну. появились опоздавшие, пристыдили их, оказывается сказали 15 00 подходить. короче организация хромает сопровождается хамством. нами все.что случилось нас.москвичей молодую пару ребенком обокрали утро -50 тыс рублей.пенсионерку поселили подвальное помещение блохами, предварительно 10 дней содрали женщины наивной. короче деньги вернуть не реально, милицию обращаться бесполезно. угоняют машины, разбивают стекла машинах обворовывают. ума сошли абхазы, армяне, мигрелы. очень отравлений, тяжелых.детей скорой капельницы увозят антибиотики помогают, температура 40.друзья решились абхазию мои рекомендации, лично не хочу туда.не пейте сырую воду, кипяченую покупайте бутылях.не ешьте блюда свинины ( это основная причина тяжелых отравлений, опросы проводил пострадавших).старайтесь не глотать морскую воду, сын 3 дня дристал криками помощи. ", 17 августа 2016
1393," отдых 5+ отдыхала детьми 6 12 лет гагре гостевом доме репруа. сразу отмечу, отель новый (частный), 30 номеров-никакой суеты толкотни! персонал вежливый, внимательно выслушают решат проблему месте! стоимость проживания включены завтраки обеды - питание полноценное вкусное!!! поужинать также отеле отдельную плату, оно стоит-шашлычок форель гриле превосходны ( пытались ужинать близлежащих кафешках-полный отстой!!!). поводу повсеместного воровства, упомянутого отзывах, скажу одно - номере оставляла деньги документы видном месте-все целости сохранности! целом, рассматривая абхазию ее, мягко сказать, неразвитой инфраструктурой, хотя шикарная природа чисто море заставят любого закрыть глаза разруху антисанитарию улице, отель полностью соответствует цене качеству предоставляемых услуг!!! однозначно рекомендую! единственный минус -это экскурсионная фирма абазгаа , предлагаемая отелем, организация никудышная, поэтому, вариант, рекомендую взять такси проехаться всем достопримечательностям самостоятельно! ", 14 августа 2016
1394," отдых мини-отеле пос. агудзера ул. курортная подругой отдыхали мини-гостинице ранчо агудзере ул. курортная июле 2016 г. не писали отрицательных отзывов, удержаться не смогли. условия проживания приемлемые принципе соответствуют опубликованным фото. главный минус данного заведения это хозяйка. русская дама вечно кислым выражением лица, крайне недовольно реагирующая любую просьбу бытовым мелочам. будь смена постельного белья, выдача туалетной бумаги пакета мусора. проживание двухместном номере стоило 1800 руб./сут. включало завтрак ужин. завтрак предлагалось микроскопических сырника либо каша либо блинчики, хлеб, кусочек варено-копченой колбасы, кусочек сыра, кусочек масла. кусочку колбасы нам выдали четвертый день проживания. также прилагается самый дешевый пикетированный чай растворимый кофе. первый день не съели кусочек масла. второй день хозяйка положила двоих. вопрос: почему? ответила, равно не едим. ужины достаточно вкусные: салатик, гарнир, мясное. количество девушки небольшим аппетитом. мужчину придется чем-то докармливать. стоимость питания местных кафе копейки. мясные блюда 130-150 руб. (вкуснейшие суп-солянка, люля кебаб т. п. ) порции огромные. брали одну двоих. хачапури 200 руб. двоих съедали половину. уборки не разу две недели. сайте обещано полотенце. оно было. одно человека размером 40х60 см. шампуня мыла не предлагалось. приезду хозяйка собрала 100 руб. оформление регистрации. стирка стоила 50 руб. стирать номерах нельзя. сразу объявлено, выбрасывать использованную туалетную бумагу унитаз, сами будем чистить канализацию. ведро мусора номере одно крышки. время нашего отдыха хозяйка решила бурить скважину. дня утра вечера очень громко работал компрессор. приходилось целый день уходить отеля. хозяйка не объяснила не извинилась неудобства. последний день трансфер 14.00. 12.00 хозяйка сказала освободить номер, хотя 14.00 никто не приехал. завтрак последний день нам также не полагался, день приезда имели неосторожность попросить покушать долгой дороги. всем жилье частном секторе стоит гораздо дешевле. например снимать койко-место 400 руб./сут. пользоваться стиральной машиной бесплатно, никакой регистрации не нужно, правило хозяева угощают своим вином, фруктами. местные жители очень доброжелательны. кафе, котором часто обедали, последний день хозяйка завтрак не взяла подарила банке меда. бабушка, которой покупали домашнее вино давала яблочки. возможно отношение хозяйки мини-отеля наташи личной антипатией, проявлялась не отношению нам. ехать мини-отель ранчо агудзере, занятий йогой, которые проводит сергей карпов. ", 14 августа 2016
1395," пансионат пицунда пицунде отдых ребёнком пансионате опк пицунда куплен турфирме заранее. место оказалось заповедное, воздух -это смесь соснового запаха пицундской реликтовой рощи моря. вода прозрачная. любителя очень шумные кафе, которых орала плясала публика часу ночи( национальный день флага абхазии орали трёх утра). не понятно разрешил заповеднике ночные диско-бары...мы не спали нормально разу. трёхразовое питание шведский стол мало понравилось (видимо не моё). ребёнок не наедался(желудок растянуть размеров взрослых не возможно), еду вынос - штраф 1000 рублей, докупали магазинах. цены овощи фрукты краснодарского края космические. экскурсии государственном пицундском экскурсионном бюро довезли озера рица внаглую содрали ещё 150 рублей объявления довоз какой-то водопад, никто ехать не хотел. обещали довести места забирали, привезли другое. цены продуктовом рынке растут мере приближения туриста. пляже свеже выжатые соки выжимаются грязными руками грязных фруктов грязной соковыжималке...порадовало красивое море чудесная природа, чисто убранный пляж. думаю отзыв удалят, курортный сезон не закончился, нужны продажи пансионат. сотрудники пансионата не могут поменять номер, нём что-то не устраивает(мотивируют отсутствием свободных мест, хотя пансионат наполовину пуст). номерах класса люкс (только отремонтированный корпус амра) воняет канализацией. ночь пансионату разъезжают такси местными джигитами громко включенной музыкой, кафе ходят, отдыхающими веселее скоротать время октября. следующий поедем курорт, потише подешевле. ", 12 августа 2016
1396," мини-отель ранчо пос. агудзера ул. курортная подругой отдыхали мини-гостинице ранчо агудзере июле 2016 г. не писали отрицательных отзывов, удержаться не смогли. условия проживания приемлемые принципе соответствуют опубликованным фото. главный минус данного заведения это хозяйка. русская дама вечно кислым выражением лица, крайне недовольно реагирующая любую просьбу бытовым мелочам. будь смена постельного белья, выдача туалетной бумаги пакета мусора. проживание двухместном номере стоило 1800 руб./сут. включало завтрак ужин. завтрак предлагалось микроскопических сырника либо каша либо блинчики, хлеб, кусочек варено-копченой колбасы, кусочек сыра, кусочек масла. кусочку колбасы нам выдали четвертый день проживания. также прилагается самый дешевый пикетированный чай растворимый кофе. первый день не съели кусочек масла. второй день хозяйка положила двоих. вопрос: почему? ответила, равно не едим. ужины достаточно вкусные: салатик, гарнир, мясное. количество девушки небольшим аппетитом. мужчину придется чем-то докармливать. стоимость питания местных кафе копейки. мясные блюда 130-150 руб. (вкуснейшие суп-солянка, люля кебаб т. п. ) порции огромные. брали одну двоих. хачапури 200 руб. двоих съедали половину. уборки не разу две недели. сайте обещано полотенце. оно было. одно человека размером 40х60 см. шампуня мыла не предлагалось. приезду хозяйка собрала 100 руб. оформление регистрации. стирка стоила 50 руб. стирать номерах нельзя. сразу объявлено, выбрасывать использованную туалетную бумагу унитаз, сами будем чистить канализацию. ведро мусора номере одно крышки. время нашего отдыха хозяйка решила бурить скважину. дня утра вечера очень громко работал компрессор. приходилось целый день уходить отеля. хозяйка не объяснила не извинилась неудобства. последний день трансфер 14.00. 12.00 хозяйка сказала освободить номер, хотя 14.00 никто не приехал. завтрак последний день нам также не полагался, день приезда имели неосторожность попросить покушать долгой дороги. всем жилье частном секторе стоит гораздо дешевле. например снимать койко-место 400 руб./сут. пользоваться стиральной машиной бесплатно, никакой регистрации не нужно, правило хозяева угощают своим вином, фруктами. местные жители очень доброжелательны. кафе, котором часто обедали, последний день хозяйка завтрак не взяла подарила банке меда. бабушка, которой покупали домашнее вино давала яблочки. возможно отношение хозяйки мини-отеля наташи личной антипатией, проявлялась не отношению нам. ехать мини-отель ранчо агудзере, занятий йогой, которые проводит сергей карпов. ", 12 августа 2016
